FID,OBJECTID,Complaint_,Latitude,Longitude,Hour_,ntaname
44247,40708,Noise - Vehicle,40.80033256,-73.97145886,7AM,Upper West Side
44250,40721,Noise - Vehicle,40.78174996,-73.98106455,5AM,Upper West Side
44262,41044,Noise - Vehicle,40.79029455,-73.96939025,9PM,Upper West Side
44268,41233,Noise - Vehicle,40.78754661,-73.96769426,1AM,Upper West Side
44279,41434,Noise - Vehicle,40.80099011,-73.9670412,11PM,Upper West Side
44288,41743,Noise - Vehicle,40.79465105,-73.97178273,2AM,Upper West Side
44299,42094,Noise - Vehicle,40.80182232,-73.9690382,4PM,Upper West Side
44321,42600,Noise - Vehicle,40.78779183,-73.97122229,8AM,Upper West Side
44328,42779,Noise - Vehicle,40.79272184,-73.97318841,6AM,Upper West Side
44381,43313,Noise - Vehicle,40.78742156,-73.97231664,4PM,Upper West Side
44390,43526,Noise - Vehicle,40.80065562,-73.96834887,8PM,Upper West Side
44402,43808,Noise - Vehicle,40.77904303,-73.97758818,5AM,Upper West Side
44433,44281,Noise - Vehicle,40.79525249,-73.97320906,2AM,Upper West Side
44434,44297,Noise - Vehicle,40.79788748,-73.97346082,1AM,Upper West Side
44452,44553,Noise - Vehicle,40.79246411,-73.96411291,9AM,Upper West Side
44462,44640,Noise - Vehicle,40.78056135,-73.98020912,9AM,Upper West Side
44464,44665,Noise - Vehicle,40.78819961,-73.9783579,2PM,Upper West Side
44477,44900,Noise - Vehicle,40.78842026,-73.97076339,4AM,Upper West Side
44481,44999,Noise - Vehicle,40.77936412,-73.97736782,11PM,Upper West Side
44485,45075,Noise - Vehicle,40.78262986,-73.97498349,12AM,Upper West Side
44486,45107,Noise - Vehicle,40.79608966,-73.9633489,5PM,Upper West Side
44490,45203,Noise - Vehicle,40.7967208,-73.96288625,6PM,Upper West Side
44498,40431,Noise - Vehicle,40.81220716,-73.94999533,7AM,Central Harlem North-Polo Grounds
44525,41351,Noise - Vehicle,40.80931905,-73.93740475,10PM,Central Harlem North-Polo Grounds
44548,42661,Noise - Vehicle,40.80899505,-73.94242985,10PM,Central Harlem North-Polo Grounds
44552,42830,Noise - Vehicle,40.80734344,-73.93851196,7AM,Central Harlem North-Polo Grounds
44566,43240,Noise - Vehicle,40.81384885,-73.94475218,12AM,Central Harlem North-Polo Grounds
44595,44532,Noise - Vehicle,40.8235461,-73.93959178,1AM,Central Harlem North-Polo Grounds
44601,44686,Noise - Vehicle,40.81900702,-73.94652183,3AM,Central Harlem North-Polo Grounds
44614,45292,Noise - Vehicle,40.80837222,-73.94288915,10AM,Central Harlem North-Polo Grounds
44615,45301,Noise - Vehicle,40.81343821,-73.94134584,9PM,Central Harlem North-Polo Grounds
44628,40520,Noise - Vehicle,40.8413715,-73.93677104,5AM,Washington Heights South
44629,40576,Noise - Vehicle,40.84060846,-73.93674646,3PM,Washington Heights South
44637,40744,Noise - Vehicle,40.84125331,-73.93645672,10PM,Washington Heights South
44647,40862,Noise - Vehicle,40.8380443,-73.94078928,5AM,Washington Heights South
44652,40919,Noise - Vehicle,40.83536066,-73.94213239,11PM,Washington Heights South
44667,41197,Noise - Vehicle,40.84106918,-73.93604127,11PM,Washington Heights South
44670,41277,Noise - Vehicle,40.84072114,-73.93702103,4PM,Washington Heights South
44696,41776,Noise - Vehicle,40.84691111,-73.93823322,5PM,Washington Heights South
44733,42134,Noise - Vehicle,40.85090743,-73.93828373,12AM,Washington Heights South
44737,42147,Noise - Vehicle,40.8368363,-73.94569076,1AM,Washington Heights South
44741,42181,Noise - Vehicle,40.8381204,-73.94479707,12AM,Washington Heights South
44756,42257,Noise - Vehicle,40.8446283,-73.93467165,11PM,Washington Heights South
44762,42284,Noise - Vehicle,40.84619212,-73.93845075,5PM,Washington Heights South
44802,42863,Noise - Vehicle,40.84185408,-73.93588511,1AM,Washington Heights South
44810,42983,Noise - Vehicle,40.84201076,-73.93630059,1AM,Washington Heights South
44811,42997,Noise - Vehicle,40.84827805,-73.93343552,8PM,Washington Heights South
44818,43077,Noise - Vehicle,40.83694606,-73.94010362,11PM,Washington Heights South
44819,43103,Noise - Vehicle,40.83672087,-73.94538368,2AM,Washington Heights South
44826,43180,Noise - Vehicle,40.83672087,-73.94538368,11PM,Washington Heights South
44831,43249,Noise - Vehicle,40.84198051,-73.93619219,3AM,Washington Heights South
44844,43616,Noise - Vehicle,40.8416793,-73.93749357,5AM,Washington Heights South
44853,43800,Noise - Vehicle,40.83320462,-73.94480477,12AM,Washington Heights South
44861,43931,Noise - Vehicle,40.8416793,-73.93749357,4AM,Washington Heights South
44862,43947,Noise - Vehicle,40.8416793,-73.93749357,4AM,Washington Heights South
44881,44244,Noise - Vehicle,40.84431276,-73.93991266,6AM,Washington Heights South
44883,44315,Noise - Vehicle,40.84365483,-73.94147099,11PM,Washington Heights South
44911,44963,Noise - Vehicle,40.83655781,-73.94305288,12AM,Washington Heights South
44917,45119,Noise - Vehicle,40.8385829,-73.94203562,1AM,Washington Heights South
44925,45251,Noise - Vehicle,40.84078437,-73.93719806,1PM,Washington Heights South
44929,45334,Noise - Vehicle,40.84563723,-73.93271168,6PM,Washington Heights South
44930,45352,Noise - Vehicle,40.84388463,-73.93493261,9PM,Washington Heights South
44945,44000,Noise - Vehicle,40.86146392,-73.92499889,4PM,park-cemetery-etc-Manhattan
44948,44502,Noise - Vehicle,40.76839142,-73.98167846,7PM,park-cemetery-etc-Manhattan
44964,46433,Noise - Vehicle,40.82138173,-73.95413258,9AM,Manhattanville
44969,47320,Noise - Vehicle,40.81866704,-73.95372981,11PM,Manhattanville
44986,48580,Noise - Vehicle,40.81921563,-73.95284787,11PM,Manhattanville
45006,45481,Noise - Vehicle,40.7600414,-73.96701092,5PM,Turtle Bay-East Midtown
45082,47556,Noise - Vehicle,40.758643,-73.96268006,1AM,Turtle Bay-East Midtown
45130,49206,Noise - Vehicle,40.75804358,-73.9682861,11AM,Turtle Bay-East Midtown
45191,45514,Noise - Vehicle,40.7596199,-73.9619648,5PM,Lenox Hill-Roosevelt Island
45204,45825,Noise - Vehicle,40.76749366,-73.9593177,5AM,Lenox Hill-Roosevelt Island
45251,47274,Noise - Vehicle,40.76118024,-73.95790292,7PM,Lenox Hill-Roosevelt Island
45334,49150,Noise - Vehicle,40.76399118,-73.95878197,7AM,Lenox Hill-Roosevelt Island
45339,49332,Noise - Vehicle,40.76694975,-73.95805812,9AM,Lenox Hill-Roosevelt Island
45345,49581,Noise - Vehicle,40.76279856,-73.96274632,3PM,Lenox Hill-Roosevelt Island
45353,49899,Noise - Vehicle,40.762117,-73.96015486,7PM,Lenox Hill-Roosevelt Island
45356,49932,Noise - Vehicle,40.76053814,-73.95835454,7PM,Lenox Hill-Roosevelt Island
45357,49945,Noise - Vehicle,40.762117,-73.96015486,2PM,Lenox Hill-Roosevelt Island
45358,49955,Noise - Vehicle,40.76880256,-73.95836021,2PM,Lenox Hill-Roosevelt Island
45402,47420,Noise - Vehicle,40.82410397,-73.9528408,2AM,Hamilton Heights
45406,47702,Noise - Vehicle,40.82814058,-73.94470056,11PM,Hamilton Heights
45421,48761,Noise - Vehicle,40.83147089,-73.94676838,9PM,Hamilton Heights
45427,48874,Noise - Vehicle,40.83058611,-73.9446913,10PM,Hamilton Heights
45430,48932,Noise - Vehicle,40.82653035,-73.94666032,2AM,Hamilton Heights
45436,49024,Noise - Vehicle,40.83084715,-73.94529816,9PM,Hamilton Heights
45441,49113,Noise - Vehicle,40.82735101,-73.94664882,10PM,Hamilton Heights
45449,49573,Noise - Vehicle,40.82651641,-73.95244524,8PM,Hamilton Heights
45461,50270,Noise - Vehicle,40.82300792,-73.95067009,5PM,Hamilton Heights
45462,50312,Noise - Vehicle,40.82606506,-73.94363998,10PM,Hamilton Heights
45469,45521,Noise - Vehicle,40.76724201,-73.98620222,12PM,Clinton
45482,45942,Noise - Vehicle,40.76150081,-73.99781969,10PM,Clinton
45489,46025,Noise - Vehicle,40.76082282,-73.99624586,8PM,Clinton
45492,46078,Noise - Vehicle,40.76801298,-73.98385548,11PM,Clinton
45501,46324,Noise - Vehicle,40.76515618,-73.98771524,2PM,Clinton
45504,46389,Noise - Vehicle,40.76681724,-73.99394952,5PM,Clinton
45508,46480,Noise - Vehicle,40.76678923,-73.987094,3AM,Clinton
45521,46864,Noise - Vehicle,40.75837718,-73.99437622,3PM,Clinton
45533,47191,Noise - Vehicle,40.75917304,-73.99232587,12AM,Clinton
45585,48459,Noise - Vehicle,40.76227468,-73.99380554,11PM,Clinton
45586,48514,Noise - Vehicle,40.76020478,-73.98892179,12AM,Clinton
45646,50211,Noise - Vehicle,40.76851568,-73.9871406,8AM,Clinton
45659,45430,Noise - Vehicle,40.7199041,-74.00260103,2AM,SoHo-TriBeCa-Civic Center-Little Italy
45660,45441,Noise - Vehicle,40.72107309,-74.00839847,5PM,SoHo-TriBeCa-Civic Center-Little Italy
45665,45535,Noise - Vehicle,40.72374663,-74.00611511,3AM,SoHo-TriBeCa-Civic Center-Little Italy
45671,45583,Noise - Vehicle,40.72034052,-74.00222225,2AM,SoHo-TriBeCa-Civic Center-Little Italy
45672,45584,Noise - Vehicle,40.71826516,-74.00888152,12PM,SoHo-TriBeCa-Civic Center-Little Italy
45684,45796,Noise - Vehicle,40.72243473,-73.99606404,11AM,SoHo-TriBeCa-Civic Center-Little Italy
45711,46328,Noise - Vehicle,40.72321688,-74.0062269,12AM,SoHo-TriBeCa-Civic Center-Little Italy
45712,46340,Noise - Vehicle,40.72321688,-74.0062269,12AM,SoHo-TriBeCa-Civic Center-Little Italy
45725,46574,Noise - Vehicle,40.72308228,-74.00803435,9PM,SoHo-TriBeCa-Civic Center-Little Italy
45736,46681,Noise - Vehicle,40.72374663,-74.00611511,12AM,SoHo-TriBeCa-Civic Center-Little Italy
45765,47119,Noise - Vehicle,40.72283551,-74.00196258,5PM,SoHo-TriBeCa-Civic Center-Little Italy
45779,47280,Noise - Vehicle,40.72359574,-74.00457821,3PM,SoHo-TriBeCa-Civic Center-Little Italy
45780,47300,Noise - Vehicle,40.72060922,-74.00847057,9AM,SoHo-TriBeCa-Civic Center-Little Italy
45783,47335,Noise - Vehicle,40.72362592,-74.00478746,5PM,SoHo-TriBeCa-Civic Center-Little Italy
45785,47339,Noise - Vehicle,40.72362592,-74.00478746,5PM,SoHo-TriBeCa-Civic Center-Little Italy
45811,48068,Noise - Vehicle,40.72069148,-74.00947348,12PM,SoHo-TriBeCa-Civic Center-Little Italy
45933,49951,Noise - Vehicle,40.72321688,-74.0062269,1AM,SoHo-TriBeCa-Civic Center-Little Italy
45938,50020,Noise - Vehicle,40.72289592,-74.00004329,1PM,SoHo-TriBeCa-Civic Center-Little Italy
45947,50221,Noise - Vehicle,40.7157348,-74.00292192,10AM,SoHo-TriBeCa-Civic Center-Little Italy
45952,45458,Noise - Vehicle,40.8004267,-73.94382061,4AM,East Harlem North
45973,47102,Noise - Vehicle,40.80600927,-73.94341134,10PM,East Harlem North
45979,47214,Noise - Vehicle,40.7956137,-73.93570573,9PM,East Harlem North
45983,47388,Noise - Vehicle,40.80350505,-73.94134375,2AM,East Harlem North
45986,47531,Noise - Vehicle,40.81676673,-73.93471345,5AM,East Harlem North
45987,47574,Noise - Vehicle,40.81676673,-73.93471345,7AM,East Harlem North
46009,48901,Noise - Vehicle,40.79573272,-73.932661,10PM,East Harlem North
46012,49130,Noise - Vehicle,40.7981513,-73.93840127,8AM,East Harlem North
46022,49678,Noise - Vehicle,40.80475068,-73.94042156,8AM,East Harlem North
46044,45423,Noise - Vehicle,40.7188499,-73.99261911,9PM,Chinatown
46045,45431,Noise - Vehicle,40.72074879,-73.98705963,3PM,Chinatown
46050,45474,Noise - Vehicle,40.71525722,-73.99741358,10PM,Chinatown
46106,46779,Noise - Vehicle,40.71782886,-73.99275631,3PM,Chinatown
46136,47463,Noise - Vehicle,40.71871538,-73.99214655,1AM,Chinatown
46175,48105,Noise - Vehicle,40.71471904,-73.99268089,8PM,Chinatown
46321,45620,Noise - Vehicle,40.85360398,-73.93554123,10PM,Washington Heights North
46327,45772,Noise - Vehicle,40.86192237,-73.92949211,9AM,Washington Heights North
46329,45795,Noise - Vehicle,40.85399617,-73.93031384,9PM,Washington Heights North
46333,45965,Noise - Vehicle,40.85368616,-73.93053828,7PM,Washington Heights North
46336,45985,Noise - Vehicle,40.86342405,-73.93002558,9PM,Washington Heights North
46338,46027,Noise - Vehicle,40.85368616,-73.93053828,8PM,Washington Heights North
46350,46354,Noise - Vehicle,40.86460291,-73.92781534,5AM,Washington Heights North
46358,46502,Noise - Vehicle,40.86303294,-73.92782428,8PM,Washington Heights North
46402,47732,Noise - Vehicle,40.86194012,-73.92713496,3AM,Washington Heights North
46406,47790,Noise - Vehicle,40.86415258,-73.92751214,6PM,Washington Heights North
46418,47967,Noise - Vehicle,40.85153916,-73.92948143,5PM,Washington Heights North
46420,47976,Noise - Vehicle,40.86085976,-73.92882081,5PM,Washington Heights North
46442,48311,Noise - Vehicle,40.85436881,-73.93886974,8AM,Washington Heights North
46456,48518,Noise - Vehicle,40.86415258,-73.92751214,4PM,Washington Heights North
46458,48615,Noise - Vehicle,40.85869767,-73.93001971,9AM,Washington Heights North
46459,48648,Noise - Vehicle,40.85650354,-73.93276214,7PM,Washington Heights North
46460,48706,Noise - Vehicle,40.85650354,-73.93276214,7PM,Washington Heights North
46469,48909,Noise - Vehicle,40.85368616,-73.93053828,12AM,Washington Heights North
46493,49461,Noise - Vehicle,40.86380937,-73.92730283,3PM,Washington Heights North
46524,50062,Noise - Vehicle,40.85153916,-73.92948143,4PM,Washington Heights North
46539,50286,Noise - Vehicle,40.86177135,-73.92939466,6AM,Washington Heights North
46546,45445,Noise - Vehicle,40.70554601,-74.00794928,4PM,Battery Park City-Lower Manhattan
46585,46624,Noise - Vehicle,40.70573988,-74.0171718,11PM,Battery Park City-Lower Manhattan
46631,48403,Noise - Vehicle,40.7063803,-74.00950391,11PM,Battery Park City-Lower Manhattan
46696,49941,Noise - Vehicle,40.70359708,-74.00978123,12AM,Battery Park City-Lower Manhattan
46715,45491,Noise - Vehicle,40.77809623,-73.97829258,10PM,Lincoln Square
46724,45690,Noise - Vehicle,40.77929069,-73.98113385,7AM,Lincoln Square
46726,45741,Noise - Vehicle,40.77912285,-73.97879053,7AM,Lincoln Square
46732,45977,Noise - Vehicle,40.77884414,-73.98725415,6AM,Lincoln Square
46734,46042,Noise - Vehicle,40.77876074,-73.9798522,8AM,Lincoln Square
46735,46107,Noise - Vehicle,40.77636239,-73.98327215,4PM,Lincoln Square
46736,46117,Noise - Vehicle,40.77929069,-73.98113385,4AM,Lincoln Square
46737,46192,Noise - Vehicle,40.77877997,-73.97994246,8AM,Lincoln Square
46741,46514,Noise - Vehicle,40.7784889,-73.97920235,2AM,Lincoln Square
46744,46760,Noise - Vehicle,40.78113003,-73.98352732,9PM,Lincoln Square
46770,47739,Noise - Vehicle,40.7786921,-73.97971501,8AM,Lincoln Square
46773,47764,Noise - Vehicle,40.77929069,-73.98113385,8AM,Lincoln Square
46800,48572,Noise - Vehicle,40.77548665,-73.98216393,1PM,Lincoln Square
46814,49095,Noise - Vehicle,40.7777671,-73.9796178,2PM,Lincoln Square
46828,49849,Noise - Vehicle,40.77846487,-73.98334022,4AM,Lincoln Square
46890,45926,Noise - Vehicle,40.76330526,-73.98072685,3PM,Midtown-Midtown South
46899,46064,Noise - Vehicle,40.76328071,-73.98166543,2AM,Midtown-Midtown South
46901,46121,Noise - Vehicle,40.74601747,-73.99239235,4PM,Midtown-Midtown South
46937,46866,Noise - Vehicle,40.76499528,-73.97670485,4AM,Midtown-Midtown South
46944,46991,Noise - Vehicle,40.74601747,-73.99239235,7PM,Midtown-Midtown South
46967,47431,Noise - Vehicle,40.75979023,-73.98792559,4PM,Midtown-Midtown South
46983,47647,Noise - Vehicle,40.74613725,-73.98308846,10PM,Midtown-Midtown South
47062,48820,Noise - Vehicle,40.76011649,-73.98483562,5AM,Midtown-Midtown South
47164,45559,Noise - Vehicle,40.73952289,-73.98685029,2PM,Hudson Yards-Chelsea-Flatiron-Union Square
47181,45882,Noise - Vehicle,40.74040967,-73.98898282,7PM,Hudson Yards-Chelsea-Flatiron-Union Square
47191,46001,Noise - Vehicle,40.75666458,-73.99814471,11PM,Hudson Yards-Chelsea-Flatiron-Union Square
47213,46472,Noise - Vehicle,40.75355475,-73.99672993,2PM,Hudson Yards-Chelsea-Flatiron-Union Square
47218,46527,Noise - Vehicle,40.74106619,-73.99968244,6PM,Hudson Yards-Chelsea-Flatiron-Union Square
47268,47185,Noise - Vehicle,40.74087912,-73.99006895,4PM,Hudson Yards-Chelsea-Flatiron-Union Square
47275,47326,Noise - Vehicle,40.75024188,-73.99859603,11AM,Hudson Yards-Chelsea-Flatiron-Union Square
47286,47491,Noise - Vehicle,40.75666458,-73.99814471,1AM,Hudson Yards-Chelsea-Flatiron-Union Square
47295,47579,Noise - Vehicle,40.74993722,-73.9988162,8PM,Hudson Yards-Chelsea-Flatiron-Union Square
47310,47839,Noise - Vehicle,40.74521618,-74.00411415,10AM,Hudson Yards-Chelsea-Flatiron-Union Square
47330,48267,Noise - Vehicle,40.75024188,-73.99859603,2AM,Hudson Yards-Chelsea-Flatiron-Union Square
47464,49947,Noise - Vehicle,40.75475957,-73.9936366,4PM,Hudson Yards-Chelsea-Flatiron-Union Square
47467,50001,Noise - Vehicle,40.75002499,-73.99612737,11PM,Hudson Yards-Chelsea-Flatiron-Union Square
47481,45389,Noise - Vehicle,40.77930572,-73.94915345,1AM,Yorkville
47482,45426,Noise - Vehicle,40.77707637,-73.94775784,12AM,Yorkville
47495,45773,Noise - Vehicle,40.77660376,-73.9466281,12AM,Yorkville
47496,45805,Noise - Vehicle,40.77365541,-73.95172479,9AM,Yorkville
47500,45918,Noise - Vehicle,40.77852248,-73.95330275,11AM,Yorkville
47530,47028,Noise - Vehicle,40.77787408,-73.9517434,10PM,Yorkville
47533,47241,Noise - Vehicle,40.78131624,-73.94612963,6PM,Yorkville
47535,47333,Noise - Vehicle,40.778486,-73.94525452,10PM,Yorkville
47559,48038,Noise - Vehicle,40.77834664,-73.95286598,10PM,Yorkville
47565,48217,Noise - Vehicle,40.77239428,-73.94871466,12AM,Yorkville
47573,48409,Noise - Vehicle,40.78144626,-73.94836104,12AM,Yorkville
47612,49833,Noise - Vehicle,40.77363342,-73.9516526,10PM,Yorkville
47621,50074,Noise - Vehicle,40.7784016,-73.95301398,6AM,Yorkville
47625,50217,Noise - Vehicle,40.77787408,-73.9517434,6AM,Yorkville
47626,50254,Noise - Vehicle,40.77334134,-73.94900998,10PM,Yorkville
47631,50363,Noise - Vehicle,40.77453262,-73.95579318,12AM,Yorkville
47676,47289,Noise - Vehicle,40.77925131,-73.95709352,8AM,Upper East Side-Carnegie Hill
47702,48333,Noise - Vehicle,40.77164073,-73.96719292,9PM,Upper East Side-Carnegie Hill
47703,48343,Noise - Vehicle,40.77164073,-73.96719292,9PM,Upper East Side-Carnegie Hill
47704,48374,Noise - Vehicle,40.77164073,-73.96719292,8PM,Upper East Side-Carnegie Hill
47708,48420,Noise - Vehicle,40.77164073,-73.96719292,9PM,Upper East Side-Carnegie Hill
47709,48449,Noise - Vehicle,40.77515348,-73.95725864,12AM,Upper East Side-Carnegie Hill
47711,48467,Noise - Vehicle,40.77524414,-73.95747521,12AM,Upper East Side-Carnegie Hill
47725,49014,Noise - Vehicle,40.76848162,-73.96750856,9PM,Upper East Side-Carnegie Hill
47748,49828,Noise - Vehicle,40.76251484,-73.96855471,3PM,Upper East Side-Carnegie Hill
47772,46000,Noise - Vehicle,40.80466626,-73.95382984,5PM,Central Harlem South
47785,46225,Noise - Vehicle,40.80588656,-73.94505499,7AM,Central Harlem South
47790,46374,Noise - Vehicle,40.8061098,-73.95338454,3PM,Central Harlem South
47791,46404,Noise - Vehicle,40.80441984,-73.95536877,8PM,Central Harlem South
47829,47366,Noise - Vehicle,40.80658358,-73.94477988,10PM,Central Harlem South
47834,47731,Noise - Vehicle,40.80238951,-73.95052644,2AM,Central Harlem South
47839,47993,Noise - Vehicle,40.8061208,-73.95342065,8PM,Central Harlem South
47870,49758,Noise - Vehicle,40.80639122,-73.94430323,7AM,Central Harlem South
47871,49793,Noise - Vehicle,40.80194214,-73.95746177,9AM,Central Harlem South
47913,46196,Noise - Vehicle,40.87202887,-73.91783134,11PM,Marble Hill-Inwood
47945,47194,Noise - Vehicle,40.86319451,-73.92300852,2AM,Marble Hill-Inwood
48012,50090,Noise - Vehicle,40.86301414,-73.92418008,11PM,Marble Hill-Inwood
48021,45396,Noise - Vehicle,40.73306797,-73.99825,4AM,West Village
48064,45724,Noise - Vehicle,40.72968644,-73.99860368,8PM,West Village
48076,45844,Noise - Vehicle,40.73082812,-74.00566836,1AM,West Village
48083,45881,Noise - Vehicle,40.73573028,-74.00506978,12AM,West Village
48095,45976,Noise - Vehicle,40.72916768,-74.00119065,12PM,West Village
48114,46126,Noise - Vehicle,40.73814563,-74.00587827,12AM,West Village
48122,46165,Noise - Vehicle,40.73500568,-74.00485683,10PM,West Village
48135,46258,Noise - Vehicle,40.73045771,-74.00145767,5AM,West Village
48136,46263,Noise - Vehicle,40.73024637,-74.00101748,3AM,West Village
48176,46630,Noise - Vehicle,40.73580999,-73.99930719,11PM,West Village
48187,46719,Noise - Vehicle,40.73579352,-73.9992675,11PM,West Village
48190,46726,Noise - Vehicle,40.73539003,-73.9982752,8PM,West Village
48197,46757,Noise - Vehicle,40.73427276,-74.00619546,3PM,West Village
48233,47100,Noise - Vehicle,40.73841732,-74.00647731,2AM,West Village
48236,47149,Noise - Vehicle,40.73467354,-73.9945839,7AM,West Village
48262,47455,Noise - Vehicle,40.73493712,-74.00282172,8AM,West Village
48384,48751,Noise - Vehicle,40.73814005,-74.00731446,4AM,West Village
48385,48759,Noise - Vehicle,40.73279346,-74.00325462,4AM,West Village
48408,48996,Noise - Vehicle,40.73259859,-73.99717116,2PM,West Village
48490,50075,Noise - Vehicle,40.73642481,-73.99871179,9PM,West Village
48492,50083,Noise - Vehicle,40.73301575,-73.99578197,8PM,West Village
48498,50166,Noise - Vehicle,40.73642481,-73.99871179,10PM,West Village
48500,50172,Noise - Vehicle,40.73642481,-73.99871179,9PM,West Village
48509,50292,Noise - Vehicle,40.72837164,-73.99596988,9PM,West Village
48525,45530,Noise - Vehicle,40.74105286,-73.9767457,7AM,Murray Hill-Kips Bay
48552,46114,Noise - Vehicle,40.74775081,-73.98085045,9PM,Murray Hill-Kips Bay
48684,45707,Noise - Vehicle,40.73638213,-73.98130116,2PM,Gramercy
48711,47793,Noise - Vehicle,40.73855033,-73.98042007,6AM,Gramercy
48720,48321,Noise - Vehicle,40.73638213,-73.98130116,2PM,Gramercy
48750,49909,Noise - Vehicle,40.73641535,-73.98318475,4AM,Gramercy
48765,45854,Noise - Vehicle,40.79025286,-73.94563487,4PM,East Harlem South
48774,46896,Noise - Vehicle,40.79460238,-73.94975213,3PM,East Harlem South
48807,49395,Noise - Vehicle,40.79597205,-73.94986305,10AM,East Harlem South
48891,46606,Noise - Vehicle,40.72933337,-73.97995373,6AM,East Village
48899,46793,Noise - Vehicle,40.72972602,-73.98085924,5AM,East Village
48909,46955,Noise - Vehicle,40.72821676,-73.9830894,6PM,East Village
48929,47445,Noise - Vehicle,40.72285388,-73.98585425,5PM,East Village
48955,48033,Noise - Vehicle,40.73391567,-73.98987154,5AM,East Village
48974,48244,Noise - Vehicle,40.73391567,-73.98987154,6AM,East Village
48975,48251,Noise - Vehicle,40.73182396,-73.98782241,3AM,East Village
49046,49739,Noise - Vehicle,40.73391567,-73.98987154,5AM,East Village
49052,49820,Noise - Vehicle,40.72327886,-73.98252424,4AM,East Village
49064,50017,Noise - Vehicle,40.7245637,-73.98462003,9AM,East Village
49080,50297,Noise - Vehicle,40.72388263,-73.98208394,10PM,East Village
49149,47681,Noise - Vehicle,40.71644514,-73.98836632,5AM,Lower East Side
49229,50314,Noise - Vehicle,40.72348449,-73.98111357,11PM,Lower East Side
49231,50360,Noise - Vehicle,40.72289139,-73.97972839,11PM,Lower East Side
49232,50361,Noise - Vehicle,40.72878651,-73.97651907,7PM,Lower East Side
49239,45599,Noise - Vehicle,40.80264019,-73.96883555,8AM,Morningside Heights
49241,45670,Noise - Vehicle,40.80395049,-73.96313868,3PM,Morningside Heights
49242,45687,Noise - Vehicle,40.80362944,-73.96338809,4PM,Morningside Heights
49243,45700,Noise - Vehicle,40.80682079,-73.96105283,9PM,Morningside Heights
49256,46123,Noise - Vehicle,40.80365691,-73.96347115,7PM,Morningside Heights
49272,46927,Noise - Vehicle,40.80416841,-73.96670009,6PM,Morningside Heights
49278,47126,Noise - Vehicle,40.80285331,-73.96541486,1PM,Morningside Heights
49291,48324,Noise - Vehicle,40.80608596,-73.96338313,4PM,Morningside Heights
49295,48571,Noise - Vehicle,40.81377819,-73.9596868,9PM,Morningside Heights
49320,49687,Noise - Vehicle,40.80347852,-73.96351098,10AM,Morningside Heights
49328,50153,Noise - Vehicle,40.80347852,-73.96351098,4PM,Morningside Heights
49329,50299,Noise - Vehicle,40.80347852,-73.96351098,7PM,Morningside Heights
49352,45886,Noise - Vehicle,40.78302643,-73.9821258,2PM,Upper West Side
49360,46059,Noise - Vehicle,40.78509778,-73.97690365,4AM,Upper West Side
49381,46365,Noise - Vehicle,40.79089602,-73.97081286,10PM,Upper West Side
49391,46487,Noise - Vehicle,40.78912651,-73.97437075,8AM,Upper West Side
49427,46953,Noise - Vehicle,40.79702814,-73.96266216,5PM,Upper West Side
49429,47025,Noise - Vehicle,40.79608966,-73.9633489,7PM,Upper West Side
49436,47209,Noise - Vehicle,40.78748647,-73.96857542,7AM,Upper West Side
49448,47432,Noise - Vehicle,40.78772266,-73.96909171,5AM,Upper West Side
49449,47437,Noise - Vehicle,40.793326,-73.97461471,10AM,Upper West Side
49493,48157,Noise - Vehicle,40.79323054,-73.96627579,11AM,Upper West Side
49498,48243,Noise - Vehicle,40.79416316,-73.97468662,5PM,Upper West Side
49507,48377,Noise - Vehicle,40.79413845,-73.97462524,5PM,Upper West Side
49512,48488,Noise - Vehicle,40.78703656,-73.96941342,8AM,Upper West Side
49518,48686,Noise - Vehicle,40.79272268,-73.97709241,3PM,Upper West Side
49544,49444,Noise - Vehicle,40.79592757,-73.9727176,8AM,Upper West Side
49548,49536,Noise - Vehicle,40.78984364,-73.9780179,10AM,Upper West Side
49582,50157,Noise - Vehicle,40.7948218,-73.97424937,8PM,Upper West Side
49601,45410,Noise - Vehicle,40.8093138,-73.94315927,1AM,Central Harlem North-Polo Grounds
49608,45779,Noise - Vehicle,40.81164011,-73.9463688,12PM,Central Harlem North-Polo Grounds
49632,47082,Noise - Vehicle,40.80929275,-73.94503773,4AM,Central Harlem North-Polo Grounds
49635,47281,Noise - Vehicle,40.81372538,-73.9448426,1AM,Central Harlem North-Polo Grounds
49656,47771,Noise - Vehicle,40.82732796,-73.93890542,5PM,Central Harlem North-Polo Grounds
49659,47827,Noise - Vehicle,40.81463357,-73.94419156,1AM,Central Harlem North-Polo Grounds
49677,48801,Noise - Vehicle,40.8255794,-73.93857461,11PM,Central Harlem North-Polo Grounds
49687,49158,Noise - Vehicle,40.82249894,-73.94216525,9PM,Central Harlem North-Polo Grounds
49708,49893,Noise - Vehicle,40.81273909,-73.93761829,10PM,Central Harlem North-Polo Grounds
49713,45381,Noise - Vehicle,40.84312828,-73.93706935,4PM,Washington Heights South
49733,46152,Noise - Vehicle,40.84536979,-73.94051891,4AM,Washington Heights South
49734,46199,Noise - Vehicle,40.83437151,-73.94560605,12AM,Washington Heights South
49748,46444,Noise - Vehicle,40.8406607,-73.93691627,10PM,Washington Heights South
