FID,OBJECTID,Complaint_,Latitude,Longitude,Hour_,ntaname
59195,56920,Noise - Street/Sidewalk,40.74329657,-73.98402747,9PM,Gramercy
59236,58189,Noise - Street/Sidewalk,40.74264583,-73.98245421,2AM,Gramercy
59242,58564,Noise - Street/Sidewalk,40.74201735,-73.98292712,12AM,Gramercy
59260,59998,Noise - Street/Sidewalk,40.73883925,-73.9852338,8PM,Gramercy
59266,60302,Noise - Street/Sidewalk,40.74301389,-73.98430181,4PM,Gramercy
59289,56474,Noise - Street/Sidewalk,40.79062459,-73.9424349,12AM,East Harlem South
59295,56919,Noise - Street/Sidewalk,40.78790139,-73.95367174,8PM,East Harlem South
59296,57049,Noise - Street/Sidewalk,40.79523072,-73.94928937,5PM,East Harlem South
59307,57620,Noise - Street/Sidewalk,40.78790139,-73.95367174,11AM,East Harlem South
59314,57995,Noise - Street/Sidewalk,40.78780084,-73.94952253,11PM,East Harlem South
59317,58413,Noise - Street/Sidewalk,40.79066228,-73.9466096,1AM,East Harlem South
59320,58748,Noise - Street/Sidewalk,40.79066228,-73.9466096,2AM,East Harlem South
59321,58781,Noise - Street/Sidewalk,40.78788059,-73.94392509,4PM,East Harlem South
59322,58806,Noise - Street/Sidewalk,40.79066228,-73.9466096,4AM,East Harlem South
59331,59392,Noise - Street/Sidewalk,40.78790139,-73.95367174,8PM,East Harlem South
59337,59716,Noise - Street/Sidewalk,40.79567846,-73.95007997,10PM,East Harlem South
59343,60084,Noise - Street/Sidewalk,40.79066228,-73.9466096,4AM,East Harlem South
59406,56501,Noise - Street/Sidewalk,40.7278491,-73.98404921,12AM,East Village
59437,57269,Noise - Street/Sidewalk,40.73050315,-73.9831682,9PM,East Village
59441,57482,Noise - Street/Sidewalk,40.72307869,-73.98390605,4PM,East Village
59456,57874,Noise - Street/Sidewalk,40.73196398,-73.98815434,3PM,East Village
59465,58002,Noise - Street/Sidewalk,40.72348804,-73.98694726,4PM,East Village
59473,58293,Noise - Street/Sidewalk,40.72877183,-73.98810439,12PM,East Village
59475,58316,Noise - Street/Sidewalk,40.72877183,-73.98810439,4PM,East Village
59491,58667,Noise - Street/Sidewalk,40.7231034,-73.98396737,1AM,East Village
59498,58783,Noise - Street/Sidewalk,40.73050315,-73.9831682,9PM,East Village
59503,58851,Noise - Street/Sidewalk,40.72817583,-73.98485732,4PM,East Village
59508,59074,Noise - Street/Sidewalk,40.7329794,-73.98684798,8PM,East Village
59512,59140,Noise - Street/Sidewalk,40.72488242,-73.98726808,3AM,East Village
59519,59385,Noise - Street/Sidewalk,40.73050315,-73.9831682,9PM,East Village
59531,59493,Noise - Street/Sidewalk,40.73050315,-73.9831682,9PM,East Village
59555,59829,Noise - Street/Sidewalk,40.73050315,-73.9831682,9PM,East Village
59561,59921,Noise - Street/Sidewalk,40.72927109,-73.98562198,4AM,East Village
59565,59952,Noise - Street/Sidewalk,40.72906492,-73.98329484,6AM,East Village
59572,59986,Noise - Street/Sidewalk,40.73012238,-73.98946801,1AM,East Village
59579,60052,Noise - Street/Sidewalk,40.72771731,-73.98376061,1AM,East Village
59581,60073,Noise - Street/Sidewalk,40.72787656,-73.98416105,12AM,East Village
59582,60081,Noise - Street/Sidewalk,40.73072344,-73.98905298,11PM,East Village
59583,60099,Noise - Street/Sidewalk,40.72781887,-73.9837678,4AM,East Village
59591,60149,Noise - Street/Sidewalk,40.72993448,-73.97998242,9AM,East Village
59616,60429,Noise - Street/Sidewalk,40.72713044,-73.98791708,9AM,East Village
59617,60443,Noise - Street/Sidewalk,40.72662552,-73.98908612,9PM,East Village
59627,55697,Noise - Street/Sidewalk,40.72170549,-73.97882323,5PM,Lower East Side
59634,55972,Noise - Street/Sidewalk,40.7215329,-73.9807245,7AM,Lower East Side
59638,56158,Noise - Street/Sidewalk,40.71700672,-73.98026767,12AM,Lower East Side
59646,56589,Noise - Street/Sidewalk,40.71856898,-73.98339488,8PM,Lower East Side
59647,56692,Noise - Street/Sidewalk,40.72122827,-73.98094826,4PM,Lower East Side
59682,57782,Noise - Street/Sidewalk,40.7226995,-73.98117873,7PM,Lower East Side
59704,58888,Noise - Street/Sidewalk,40.72167835,-73.98060541,11AM,Lower East Side
59710,59018,Noise - Street/Sidewalk,40.72167835,-73.98060541,11AM,Lower East Side
59712,59053,Noise - Street/Sidewalk,40.71344522,-73.98936603,1AM,Lower East Side
59722,59257,Noise - Street/Sidewalk,40.71838248,-73.9844519,9PM,Lower East Side
59724,59326,Noise - Street/Sidewalk,40.71286268,-73.98382194,1AM,Lower East Side
59727,59393,Noise - Street/Sidewalk,40.71305224,-73.98504472,3AM,Lower East Side
59732,59516,Noise - Street/Sidewalk,40.72157159,-73.98235874,5PM,Lower East Side
59733,59518,Noise - Street/Sidewalk,40.72157159,-73.98235874,4PM,Lower East Side
59738,59751,Noise - Street/Sidewalk,40.71305224,-73.98504472,2AM,Lower East Side
59741,59824,Noise - Street/Sidewalk,40.72460878,-73.97549593,1AM,Lower East Side
59749,59992,Noise - Street/Sidewalk,40.72716754,-73.97873491,9PM,Lower East Side
59750,60006,Noise - Street/Sidewalk,40.71897538,-73.98468986,10PM,Lower East Side
59751,60010,Noise - Street/Sidewalk,40.71908248,-73.98507223,11PM,Lower East Side
59755,60064,Noise - Street/Sidewalk,40.71897538,-73.98468986,1PM,Lower East Side
59767,55653,Noise - Street/Sidewalk,40.81183684,-73.95737958,2PM,Morningside Heights
59774,56255,Noise - Street/Sidewalk,40.80416841,-73.96670009,7PM,Morningside Heights
59776,56307,Noise - Street/Sidewalk,40.80136182,-73.96193011,2AM,Morningside Heights
59777,56390,Noise - Street/Sidewalk,40.80117228,-73.96145706,11PM,Morningside Heights
59789,57031,Noise - Street/Sidewalk,40.80162003,-73.96254039,10PM,Morningside Heights
59793,57268,Noise - Street/Sidewalk,40.80237264,-73.96430262,1AM,Morningside Heights
59804,57776,Noise - Street/Sidewalk,40.80177109,-73.96287983,12AM,Morningside Heights
59815,58496,Noise - Street/Sidewalk,40.80043804,-73.96571229,1AM,Morningside Heights
59817,58779,Noise - Street/Sidewalk,40.80237264,-73.96430262,1AM,Morningside Heights
59819,58826,Noise - Street/Sidewalk,40.81271726,-73.9556775,4AM,Morningside Heights
59821,58871,Noise - Street/Sidewalk,40.80778834,-73.96547371,12AM,Morningside Heights
59824,59094,Noise - Street/Sidewalk,40.80085914,-73.96073486,1AM,Morningside Heights
59825,59114,Noise - Street/Sidewalk,40.80174149,-73.96475806,2AM,Morningside Heights
59831,59391,Noise - Street/Sidewalk,40.80416841,-73.96670009,6PM,Morningside Heights
59832,59492,Noise - Street/Sidewalk,40.80292804,-73.96757482,1AM,Morningside Heights
59834,59771,Noise - Street/Sidewalk,40.80589095,-73.96293532,12AM,Morningside Heights
59836,60116,Noise - Street/Sidewalk,40.80174149,-73.96475806,1AM,Morningside Heights
59838,60130,Noise - Street/Sidewalk,40.80174149,-73.96475806,1AM,Morningside Heights
59847,55571,Noise - Street/Sidewalk,40.80105623,-73.96791886,2AM,Upper West Side
59859,55908,Noise - Street/Sidewalk,40.79431351,-73.97203568,11PM,Upper West Side
59875,56147,Noise - Street/Sidewalk,40.7862049,-73.96938491,12AM,Upper West Side
59876,56151,Noise - Street/Sidewalk,40.79212864,-73.97177296,6PM,Upper West Side
59879,56194,Noise - Street/Sidewalk,40.78541612,-73.97667243,2AM,Upper West Side
59888,56322,Noise - Street/Sidewalk,40.79398146,-73.97228141,12AM,Upper West Side
59893,56375,Noise - Street/Sidewalk,40.79601813,-73.97263811,10PM,Upper West Side
59904,56536,Noise - Street/Sidewalk,40.79564745,-73.97205679,11PM,Upper West Side
59912,56661,Noise - Street/Sidewalk,40.79398146,-73.97228141,6PM,Upper West Side
59954,57631,Noise - Street/Sidewalk,40.7981012,-73.9622751,9PM,Upper West Side
59959,57707,Noise - Street/Sidewalk,40.7981012,-73.9622751,8PM,Upper West Side
59960,57728,Noise - Street/Sidewalk,40.7981012,-73.9622751,8PM,Upper West Side
59966,57837,Noise - Street/Sidewalk,40.78384401,-73.97998787,1PM,Upper West Side
60007,58570,Noise - Street/Sidewalk,40.79512374,-73.9640573,6PM,Upper West Side
60011,58601,Noise - Street/Sidewalk,40.78546868,-73.97877045,2PM,Upper West Side
60015,58672,Noise - Street/Sidewalk,40.795464,-73.96380431,11AM,Upper West Side
60046,59204,Noise - Street/Sidewalk,40.78515582,-73.97900166,3PM,Upper West Side
60054,59284,Noise - Street/Sidewalk,40.79929474,-73.97024934,10PM,Upper West Side
60070,59682,Noise - Street/Sidewalk,40.79385565,-73.97422085,9AM,Upper West Side
60104,55603,Noise - Street/Sidewalk,40.81739203,-73.93881338,3AM,Central Harlem North-Polo Grounds
60109,55930,Noise - Street/Sidewalk,40.81326492,-73.94620854,6PM,Central Harlem North-Polo Grounds
60110,55953,Noise - Street/Sidewalk,40.81656035,-73.93875273,3AM,Central Harlem North-Polo Grounds
60112,56100,Noise - Street/Sidewalk,40.81327313,-73.94617602,6PM,Central Harlem North-Polo Grounds
60115,56185,Noise - Street/Sidewalk,40.81321265,-73.94596292,2AM,Central Harlem North-Polo Grounds
60119,56269,Noise - Street/Sidewalk,40.82734221,-73.93990631,2AM,Central Harlem North-Polo Grounds
60120,56317,Noise - Street/Sidewalk,40.81847205,-73.94139198,12AM,Central Harlem North-Polo Grounds
60121,56410,Noise - Street/Sidewalk,40.82467629,-73.93838755,10PM,Central Harlem North-Polo Grounds
60125,56482,Noise - Street/Sidewalk,40.82465432,-73.93835867,10PM,Central Harlem North-Polo Grounds
60133,56870,Noise - Street/Sidewalk,40.81333908,-73.94632769,4PM,Central Harlem North-Polo Grounds
60135,57050,Noise - Street/Sidewalk,40.81653028,-73.9389912,9PM,Central Harlem North-Polo Grounds
60138,57416,Noise - Street/Sidewalk,40.81677996,-73.93881395,10PM,Central Harlem North-Polo Grounds
60140,57585,Noise - Street/Sidewalk,40.82465432,-73.93835867,5PM,Central Harlem North-Polo Grounds
60141,57812,Noise - Street/Sidewalk,40.81375865,-73.9400125,11PM,Central Harlem North-Polo Grounds
60143,57896,Noise - Street/Sidewalk,40.82225109,-73.94053597,12AM,Central Harlem North-Polo Grounds
60144,58018,Noise - Street/Sidewalk,40.82465432,-73.93835867,3PM,Central Harlem North-Polo Grounds
60145,58027,Noise - Street/Sidewalk,40.8110586,-73.94148521,9PM,Central Harlem North-Polo Grounds
60146,58119,Noise - Street/Sidewalk,40.81954484,-73.94061787,9PM,Central Harlem North-Polo Grounds
60147,58144,Noise - Street/Sidewalk,40.8093138,-73.94315927,7PM,Central Harlem North-Polo Grounds
60148,58154,Noise - Street/Sidewalk,40.81668679,-73.93910305,10PM,Central Harlem North-Polo Grounds
60151,58255,Noise - Street/Sidewalk,40.81670877,-73.93914277,9PM,Central Harlem North-Polo Grounds
60152,58311,Noise - Street/Sidewalk,40.81673625,-73.93919333,10PM,Central Harlem North-Polo Grounds
60153,58359,Noise - Street/Sidewalk,40.81954484,-73.94061787,9AM,Central Harlem North-Polo Grounds
60154,58398,Noise - Street/Sidewalk,40.81659882,-73.93884301,2AM,Central Harlem North-Polo Grounds
60155,58489,Noise - Street/Sidewalk,40.81809421,-73.93793843,9PM,Central Harlem North-Polo Grounds
60157,58567,Noise - Street/Sidewalk,40.81897219,-73.93731619,8PM,Central Harlem North-Polo Grounds
60158,58596,Noise - Street/Sidewalk,40.8110586,-73.94148521,10PM,Central Harlem North-Polo Grounds
60159,58603,Noise - Street/Sidewalk,40.81851125,-73.93764539,8PM,Central Harlem North-Polo Grounds
60161,58634,Noise - Street/Sidewalk,40.81954829,-73.94201968,1AM,Central Harlem North-Polo Grounds
60162,58635,Noise - Street/Sidewalk,40.81327588,-73.94618324,9PM,Central Harlem North-Polo Grounds
60163,58650,Noise - Street/Sidewalk,40.81273909,-73.93761829,6PM,Central Harlem North-Polo Grounds
60166,58794,Noise - Street/Sidewalk,40.82465432,-73.93835867,12PM,Central Harlem North-Polo Grounds
60168,58820,Noise - Street/Sidewalk,40.81754593,-73.93917091,12AM,Central Harlem North-Polo Grounds
60169,58854,Noise - Street/Sidewalk,40.81109433,-73.94157549,12AM,Central Harlem North-Polo Grounds
60170,58911,Noise - Street/Sidewalk,40.81307009,-73.94632068,7PM,Central Harlem North-Polo Grounds
60171,58919,Noise - Street/Sidewalk,40.82745162,-73.93919076,10PM,Central Harlem North-Polo Grounds
60172,58933,Noise - Street/Sidewalk,40.81654126,-73.93898035,3AM,Central Harlem North-Polo Grounds
60173,58938,Noise - Street/Sidewalk,40.81274622,-73.94632817,9PM,Central Harlem North-Polo Grounds
60176,59022,Noise - Street/Sidewalk,40.81086352,-73.94106995,12AM,Central Harlem North-Polo Grounds
60177,59069,Noise - Street/Sidewalk,40.8236536,-73.94046968,1AM,Central Harlem North-Polo Grounds
60178,59075,Noise - Street/Sidewalk,40.8228106,-73.93975142,1AM,Central Harlem North-Polo Grounds
60179,59155,Noise - Street/Sidewalk,40.81328415,-73.94625187,4PM,Central Harlem North-Polo Grounds
60180,59175,Noise - Street/Sidewalk,40.83324405,-73.93610662,2AM,Central Harlem North-Polo Grounds
60181,59178,Noise - Street/Sidewalk,40.81654949,-73.93897312,9PM,Central Harlem North-Polo Grounds
60183,59211,Noise - Street/Sidewalk,40.81140296,-73.95000677,8PM,Central Harlem North-Polo Grounds
60187,59295,Noise - Street/Sidewalk,40.81205107,-73.95084439,8PM,Central Harlem North-Polo Grounds
60194,59615,Noise - Street/Sidewalk,40.82808542,-73.93874573,11PM,Central Harlem North-Polo Grounds
60197,59810,Noise - Street/Sidewalk,40.81333908,-73.94632769,9PM,Central Harlem North-Polo Grounds
60198,59866,Noise - Street/Sidewalk,40.81654111,-73.93869856,4AM,Central Harlem North-Polo Grounds
60206,60152,Noise - Street/Sidewalk,40.81694984,-73.93826464,12AM,Central Harlem North-Polo Grounds
60207,60189,Noise - Street/Sidewalk,40.81919549,-73.94458155,2AM,Central Harlem North-Polo Grounds
60210,60433,Noise - Street/Sidewalk,40.80743412,-73.93869972,2PM,Central Harlem North-Polo Grounds
60211,60449,Noise - Street/Sidewalk,40.81555107,-73.9402421,8PM,Central Harlem North-Polo Grounds
60212,55517,Noise - Street/Sidewalk,40.84817804,-73.93616095,4AM,Washington Heights South
60220,55868,Noise - Street/Sidewalk,40.84354569,-73.9374629,2AM,Washington Heights South
60222,55942,Noise - Street/Sidewalk,40.83382014,-73.94628587,9PM,Washington Heights South
60226,55971,Noise - Street/Sidewalk,40.83747177,-73.94300511,9PM,Washington Heights South
60227,56050,Noise - Street/Sidewalk,40.8436033,-73.93741948,2AM,Washington Heights South
60230,56081,Noise - Street/Sidewalk,40.83931638,-73.93800536,12AM,Washington Heights South
60233,56137,Noise - Street/Sidewalk,40.84341398,-73.93753531,9PM,Washington Heights South
60234,56178,Noise - Street/Sidewalk,40.83811767,-73.94483683,12AM,Washington Heights South
60236,56262,Noise - Street/Sidewalk,40.83941498,-73.93760773,4PM,Washington Heights South
60237,56281,Noise - Street/Sidewalk,40.8347893,-73.94689582,11PM,Washington Heights South
60239,56359,Noise - Street/Sidewalk,40.83558414,-73.94449562,8PM,Washington Heights South
60240,56376,Noise - Street/Sidewalk,40.8326358,-73.94343928,1AM,Washington Heights South
60244,56450,Noise - Street/Sidewalk,40.8436033,-73.93741948,12AM,Washington Heights South
60247,56491,Noise - Street/Sidewalk,40.84354569,-73.9374629,2AM,Washington Heights South
60248,56517,Noise - Street/Sidewalk,40.8436033,-73.93741948,4AM,Washington Heights South
60254,56764,Noise - Street/Sidewalk,40.84420068,-73.93565154,12AM,Washington Heights South
60258,56831,Noise - Street/Sidewalk,40.84656837,-73.93390711,1AM,Washington Heights South
60261,56880,Noise - Street/Sidewalk,40.84473548,-73.9349137,8PM,Washington Heights South
60262,56881,Noise - Street/Sidewalk,40.84386815,-73.93491455,8PM,Washington Heights South
60263,56904,Noise - Street/Sidewalk,40.8451381,-73.93836137,5PM,Washington Heights South
60264,56967,Noise - Street/Sidewalk,40.84694692,-73.93846813,10PM,Washington Heights South
60266,57018,Noise - Street/Sidewalk,40.84827805,-73.93343552,12AM,Washington Heights South
60269,57112,Noise - Street/Sidewalk,40.84701386,-73.93540303,1AM,Washington Heights South
60270,57114,Noise - Street/Sidewalk,40.84617614,-73.93938689,9PM,Washington Heights South
60271,57153,Noise - Street/Sidewalk,40.83798864,-73.94477188,6PM,Washington Heights South
60272,57210,Noise - Street/Sidewalk,40.8506368,-73.94036239,7PM,Washington Heights South
60274,57243,Noise - Street/Sidewalk,40.84827805,-73.93343552,10PM,Washington Heights South
60275,57267,Noise - Street/Sidewalk,40.83641794,-73.94328428,12PM,Washington Heights South
60276,57272,Noise - Street/Sidewalk,40.84374113,-73.93851085,11PM,Washington Heights South
60277,57281,Noise - Street/Sidewalk,40.84656837,-73.93390711,11PM,Washington Heights South
60278,57288,Noise - Street/Sidewalk,40.84516399,-73.94061307,3AM,Washington Heights South
60282,57316,Noise - Street/Sidewalk,40.83303149,-73.9443532,2AM,Washington Heights South
60283,57346,Noise - Street/Sidewalk,40.84420068,-73.93565154,10PM,Washington Heights South
60284,57359,Noise - Street/Sidewalk,40.84354569,-73.9374629,1AM,Washington Heights South
60285,57364,Noise - Street/Sidewalk,40.84799881,-73.93469364,10AM,Washington Heights South
60286,57387,Noise - Street/Sidewalk,40.83695169,-73.94594364,8PM,Washington Heights South
60287,57413,Noise - Street/Sidewalk,40.84354569,-73.9374629,10PM,Washington Heights South
60289,57449,Noise - Street/Sidewalk,40.84231308,-73.93702675,9PM,Washington Heights South
60293,57518,Noise - Street/Sidewalk,40.84882827,-73.93569043,5PM,Washington Heights South
60294,57539,Noise - Street/Sidewalk,40.8407507,-73.93587533,1AM,Washington Heights South
60301,57794,Noise - Street/Sidewalk,40.84420068,-73.93565154,9PM,Washington Heights South
60303,57817,Noise - Street/Sidewalk,40.84349992,-73.93912911,12AM,Washington Heights South
60305,57873,Noise - Street/Sidewalk,40.84293316,-73.9366286,1AM,Washington Heights South
60308,57934,Noise - Street/Sidewalk,40.84659602,-73.93926723,9PM,Washington Heights South
60311,57975,Noise - Street/Sidewalk,40.84420068,-73.93565154,12AM,Washington Heights South
60316,58224,Noise - Street/Sidewalk,40.83811767,-73.94483683,12AM,Washington Heights South
60319,58326,Noise - Street/Sidewalk,40.84827805,-73.93343552,2AM,Washington Heights South
60321,58410,Noise - Street/Sidewalk,40.83830699,-73.94469211,7PM,Washington Heights South
60322,58424,Noise - Street/Sidewalk,40.83819186,-73.94501385,10PM,Washington Heights South
60323,58425,Noise - Street/Sidewalk,40.83314415,-73.9446169,4AM,Washington Heights South
60324,58426,Noise - Street/Sidewalk,40.84415709,-73.94141995,7PM,Washington Heights South
60326,58527,Noise - Street/Sidewalk,40.84131652,-73.93660845,6PM,Washington Heights South
60328,58546,Noise - Street/Sidewalk,40.84420068,-73.93565154,1AM,Washington Heights South
60331,58614,Noise - Street/Sidewalk,40.83811767,-73.94483683,11PM,Washington Heights South
60332,58627,Noise - Street/Sidewalk,40.83930526,-73.93773071,12AM,Washington Heights South
60335,58710,Noise - Street/Sidewalk,40.83917804,-73.94113522,1AM,Washington Heights South
60338,58745,Noise - Street/Sidewalk,40.83368809,-73.94010655,1AM,Washington Heights South
60339,58752,Noise - Street/Sidewalk,40.83703948,-73.94584238,10PM,Washington Heights South
60340,58763,Noise - Street/Sidewalk,40.83646984,-73.94278191,12PM,Washington Heights South
60341,58791,Noise - Street/Sidewalk,40.83579963,-73.94178146,5PM,Washington Heights South
60342,58796,Noise - Street/Sidewalk,40.84354569,-73.9374629,4AM,Washington Heights South
60344,58829,Noise - Street/Sidewalk,40.84470519,-73.93474747,10PM,Washington Heights South
60345,58891,Noise - Street/Sidewalk,40.84415709,-73.94141995,12PM,Washington Heights South
60347,58956,Noise - Street/Sidewalk,40.83703673,-73.94584238,11PM,Washington Heights South
60352,59144,Noise - Street/Sidewalk,40.84492733,-73.9394314,2PM,Washington Heights South
60353,59157,Noise - Street/Sidewalk,40.84131652,-73.93660845,2AM,Washington Heights South
60354,59191,Noise - Street/Sidewalk,40.84131652,-73.93660845,7PM,Washington Heights South
60355,59249,Noise - Street/Sidewalk,40.83680331,-73.94558599,12AM,Washington Heights South
60358,59401,Noise - Street/Sidewalk,40.83750393,-73.94712855,10PM,Washington Heights South
60359,59406,Noise - Street/Sidewalk,40.84384177,-73.9368229,2AM,Washington Heights South
60362,59417,Noise - Street/Sidewalk,40.83982697,-73.93813499,11PM,Washington Heights South
60368,59481,Noise - Street/Sidewalk,40.84108668,-73.93792782,11PM,Washington Heights South
60369,59486,Noise - Street/Sidewalk,40.83314415,-73.9446169,10PM,Washington Heights South
60371,59519,Noise - Street/Sidewalk,40.83406006,-73.94292492,2AM,Washington Heights South
60374,59566,Noise - Street/Sidewalk,40.84604759,-73.94024,10PM,Washington Heights South
60376,59616,Noise - Street/Sidewalk,40.85064236,-73.94049974,8PM,Washington Heights South
60379,59622,Noise - Street/Sidewalk,40.84323219,-73.93636086,10PM,Washington Heights South
60380,59623,Noise - Street/Sidewalk,40.84929495,-73.93582372,8PM,Washington Heights South
60382,59678,Noise - Street/Sidewalk,40.83944003,-73.93825823,11PM,Washington Heights South
60388,59758,Noise - Street/Sidewalk,40.83437151,-73.94560605,11PM,Washington Heights South
60389,59768,Noise - Street/Sidewalk,40.83777968,-73.94402036,9PM,Washington Heights South
60390,59791,Noise - Street/Sidewalk,40.84134128,-73.93670962,7AM,Washington Heights South
60392,59893,Noise - Street/Sidewalk,40.83751491,-73.94712855,10PM,Washington Heights South
60396,59969,Noise - Street/Sidewalk,40.83314415,-73.9446169,12AM,Washington Heights South
60397,59973,Noise - Street/Sidewalk,40.83268605,-73.93967743,12PM,Washington Heights South
60401,60056,Noise - Street/Sidewalk,40.83777968,-73.94402036,9PM,Washington Heights South
60406,60147,Noise - Street/Sidewalk,40.84827805,-73.93343552,1AM,Washington Heights South
60407,60148,Noise - Street/Sidewalk,40.84710958,-73.93983423,3AM,Washington Heights South
60409,60212,Noise - Street/Sidewalk,40.83805814,-73.94664023,2AM,Washington Heights South
60412,60326,Noise - Street/Sidewalk,40.83664971,-73.94581379,4AM,Washington Heights South
60414,60342,Noise - Street/Sidewalk,40.83582905,-73.94583253,1AM,Washington Heights South
60419,60415,Noise - Street/Sidewalk,40.83940401,-73.9376222,12AM,Washington Heights South
60422,55853,Noise - Street/Sidewalk,40.77942642,-73.96343751,4PM,park-cemetery-etc-Manhattan
60431,57325,Noise - Street/Sidewalk,40.7786329,-73.9625461,4PM,park-cemetery-etc-Manhattan
60433,57674,Noise - Street/Sidewalk,40.78229519,-73.96512584,3PM,park-cemetery-etc-Manhattan
60437,58519,Noise - Street/Sidewalk,40.76567588,-73.97623531,1PM,park-cemetery-etc-Manhattan
60438,59128,Noise - Street/Sidewalk,40.85248772,-73.92769475,2AM,park-cemetery-etc-Manhattan
60439,59170,Noise - Street/Sidewalk,40.85248772,-73.92769475,2AM,park-cemetery-etc-Manhattan
60455,60998,Noise - Street/Sidewalk,40.81978811,-73.95687229,11PM,Manhattanville
60467,61155,Noise - Street/Sidewalk,40.81972505,-73.95707104,3PM,Manhattanville
60469,61175,Noise - Street/Sidewalk,40.82000567,-73.95887372,12AM,Manhattanville
60477,61418,Noise - Street/Sidewalk,40.81856256,-73.9532602,11PM,Manhattanville
60478,61494,Noise - Street/Sidewalk,40.82009757,-73.95507645,10PM,Manhattanville
60479,61513,Noise - Street/Sidewalk,40.82161873,-73.95660735,10PM,Manhattanville
60480,61528,Noise - Street/Sidewalk,40.81873581,-73.95411272,12AM,Manhattanville
60484,62229,Noise - Street/Sidewalk,40.81983483,-73.95704207,8PM,Manhattanville
60490,62416,Noise - Street/Sidewalk,40.81874671,-73.9539104,10PM,Manhattanville
60493,62713,Noise - Street/Sidewalk,40.81294075,-73.95176855,2AM,Manhattanville
60495,62732,Noise - Street/Sidewalk,40.82093162,-73.95419431,5PM,Manhattanville
60498,63475,Noise - Street/Sidewalk,40.81940854,-73.9547951,12AM,Manhattanville
60508,63797,Noise - Street/Sidewalk,40.82000567,-73.95887372,12AM,Manhattanville
60516,64456,Noise - Street/Sidewalk,40.81882914,-73.95411989,12AM,Manhattanville
60517,64486,Noise - Street/Sidewalk,40.81884287,-73.95415239,12AM,Manhattanville
60527,64748,Noise - Street/Sidewalk,40.81889781,-73.95426797,11PM,Manhattanville
60529,64758,Noise - Street/Sidewalk,40.82002492,-73.95898571,1AM,Manhattanville
60530,64804,Noise - Street/Sidewalk,40.82002492,-73.95898571,2AM,Manhattanville
60533,65025,Noise - Street/Sidewalk,40.82002492,-73.95898571,2AM,Manhattanville
60536,65109,Noise - Street/Sidewalk,40.81895803,-73.95385606,1PM,Manhattanville
60541,65194,Noise - Street/Sidewalk,40.82000567,-73.95887372,3AM,Manhattanville
60542,65199,Noise - Street/Sidewalk,40.819459,-73.95755896,2AM,Manhattanville
60543,65213,Noise - Street/Sidewalk,40.82000567,-73.95887372,3AM,Manhattanville
60547,65310,Noise - Street/Sidewalk,40.81895803,-73.95385606,3PM,Manhattanville
60548,65337,Noise - Street/Sidewalk,40.8136569,-73.95124059,11PM,Manhattanville
60552,60787,Noise - Street/Sidewalk,40.75986286,-73.96658146,7PM,Turtle Bay-East Midtown
60555,60952,Noise - Street/Sidewalk,40.75112211,-73.97126339,11AM,Turtle Bay-East Midtown
60559,61058,Noise - Street/Sidewalk,40.75812819,-73.96658955,12AM,Turtle Bay-East Midtown
60577,61916,Noise - Street/Sidewalk,40.75622147,-73.96979213,2AM,Turtle Bay-East Midtown
60584,61966,Noise - Street/Sidewalk,40.75580515,-73.96335663,6PM,Turtle Bay-East Midtown
60599,62505,Noise - Street/Sidewalk,40.75632239,-73.96745673,4AM,Turtle Bay-East Midtown
60600,62519,Noise - Street/Sidewalk,40.75632239,-73.96745673,5AM,Turtle Bay-East Midtown
60641,63887,Noise - Street/Sidewalk,40.76025072,-73.96962425,11AM,Turtle Bay-East Midtown
60646,64083,Noise - Street/Sidewalk,40.76236662,-73.96854034,5PM,Turtle Bay-East Midtown
60658,64577,Noise - Street/Sidewalk,40.75136553,-73.96797528,9PM,Turtle Bay-East Midtown
60666,64891,Noise - Street/Sidewalk,40.75256249,-73.96890951,1PM,Turtle Bay-East Midtown
60667,64897,Noise - Street/Sidewalk,40.75251855,-73.96879403,5PM,Turtle Bay-East Midtown
60668,64931,Noise - Street/Sidewalk,40.75256249,-73.96890951,11AM,Turtle Bay-East Midtown
60690,60596,Noise - Street/Sidewalk,40.77303423,-73.95642599,1AM,Lenox Hill-Roosevelt Island
60715,61448,Noise - Street/Sidewalk,40.76810387,-73.95434617,7PM,Lenox Hill-Roosevelt Island
60733,62027,Noise - Street/Sidewalk,40.76750315,-73.95531409,8AM,Lenox Hill-Roosevelt Island
60807,63671,Noise - Street/Sidewalk,40.77148356,-73.95671944,6PM,Lenox Hill-Roosevelt Island
60849,64261,Noise - Street/Sidewalk,40.76306359,-73.95915436,1PM,Lenox Hill-Roosevelt Island
60896,64890,Noise - Street/Sidewalk,40.76210601,-73.96013681,10PM,Lenox Hill-Roosevelt Island
60897,64902,Noise - Street/Sidewalk,40.76256134,-73.9592774,10PM,Lenox Hill-Roosevelt Island
60900,64921,Noise - Street/Sidewalk,40.76306359,-73.95915436,11PM,Lenox Hill-Roosevelt Island
60904,64965,Noise - Street/Sidewalk,40.77163664,-73.95508025,4PM,Lenox Hill-Roosevelt Island
60936,65182,Noise - Street/Sidewalk,40.76306359,-73.95915436,10PM,Lenox Hill-Roosevelt Island
60969,60665,Noise - Street/Sidewalk,40.82715319,-73.94620092,12AM,Hamilton Heights
60976,61005,Noise - Street/Sidewalk,40.824332,-73.95337539,5AM,Hamilton Heights
